cluster,gene,gini,local_mean,log_local_mean,Status,Reason,Category,is_labeled,is_signature,is_extra,rank_local_mean
CD8.c01.Tn.MAL,GLTSCR1,0.9767350325760717,0.0398046,0.03903281,Kept,None,Kept,False,False,False,7590
CD8.c01.Tn.MAL,GLTSCR1-AS1,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,EHD2,0.9992797524118138,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,GLTSCR2,0.39785616177291827,1.6278666,0.96617234,Kept,None,Kept,False,False,False,209
CD8.c01.Tn.MAL,SEPW1,0.555566899032875,0.72609663,0.54586256,Kept,None,Kept,False,False,False,588
CD8.c01.Tn.MAL,PLA2G4C,0.9908758366620002,0.0077133225,0.007683727,Kept,None,Kept,False,False,False,11084
CD8.c01.Tn.MAL,PLA2G4C-AS1,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,LIG1,0.9352937738956617,0.042436555,0.041560814,Kept,None,Kept,False,False,False,7421
CD8.c01.Tn.MAL,C19orf68,0.9887474875873228,0.011283695,0.011220509,Kept,None,Kept,False,False,False,10435
CD8.c01.Tn.MAL,ZNF114,0.9992338262247473,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,CARD8,0.8828137760692143,0.17793106,0.16375956,Kept,None,Kept,False,False,False,2903
CD8.c01.Tn.MAL,CTC-453G23.8,0.9989794114370757,0.0055159205,0.0055007637,Kept,None,Kept,False,False,False,11588
CD8.c01.Tn.MAL,CARD8-AS1,0.9564042455303409,0.05379469,0.05239764,Kept,None,Kept,False,False,False,6723
CD8.c01.Tn.MAL,CTC-241F20.4,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,CCDC114,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,EMP3,0.46421124963309335,1.1978474,0.7874784,Kept,None,Kept,False,False,False,305
CD8.c01.Tn.MAL,TMEM143,0.9884520197954193,0.014319323,0.01421777,Kept,None,Kept,False,False,False,9963
CD8.c01.Tn.MAL,SYNGR4,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,KDELR1,0.7027753954952111,0.36836234,0.31361467,Kept,None,Kept,False,False,False,1390
CD8.c01.Tn.MAL,GRIN2D,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,GRWD1,0.9136278369477708,0.110022746,0.1043805,Kept,None,Kept,False,False,False,4429
CD8.c01.Tn.MAL,KCNJ14,0.9975708519220086,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,CTC-273B12.5,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,CYTH2,0.8918471389032397,0.14220427,0.13295996,Kept,None,Kept,False,False,False,3566
CD8.c01.Tn.MAL,LMTK3,0.9979272837135003,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,CTC-273B12.10,0.9984460602512591,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,SULT2B1,0.9989031767303724,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,FAM83E,0.9993637657639106,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,RPL18,0.08097033063822626,3.5916932,1.5242488,Filtered,Module_Ribo_Artifact,Tech Noise (Mito/Ribo),False,False,False,45
CD8.c01.Tn.MAL,AC022154.7,0.9994012277813271,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,SPHK2,0.9636091332710467,0.038884535,0.038147576,Kept,None,Kept,False,False,False,7649
CD8.c01.Tn.MAL,DBP,0.9671879225721447,0.040015392,0.039235514,Kept,None,Kept,False,False,False,7576
CD8.c01.Tn.MAL,CA11,0.9869778262345,0.027783843,0.027404875,Kept,None,Kept,False,False,False,8548
CD8.c01.Tn.MAL,NTN5,0.9988798404329537,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,FUT2,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,MAMSTR,0.9919332723271931,0.013747714,0.013654072,Kept,None,Kept,False,False,False,10040
CD8.c01.Tn.MAL,RASIP1,0.9975515335492919,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,IZUMO1,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,FUT1,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,BCAT2,0.9528493105194092,0.04196582,0.04110914,Kept,None,Kept,False,False,False,7456
CD8.c01.Tn.MAL,HSD17B14,0.9951935422788566,0.012081835,0.012009433,Kept,None,Kept,False,False,False,10293
CD8.c01.Tn.MAL,PLEKHA4,0.9983986639246519,0.0028603626,0.0028562795,Kept,None,Kept,False,False,False,13049
CD8.c01.Tn.MAL,PPP1R15A,0.5508098123145048,1.3327901,0.84706503,Kept,None,Kept,False,False,False,271
CD8.c01.Tn.MAL,TULP2,0.9994538642881522,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,NUCB1,0.7027835816158694,0.4677976,0.38376305,Kept,None,Kept,False,False,False,1043
CD8.c01.Tn.MAL,NUCB1-AS1,0.9994595731868876,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,DHDH,0.996037633678454,0.007497937,0.007469967,Kept,None,Kept,False,False,False,11161
CD8.c01.Tn.MAL,BAX,0.6014724089068333,0.5369769,0.4298174,Kept,None,Kept,False,False,False,863
CD8.c01.Tn.MAL,CTD-2639E6.9,0.9990616965792132,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,FTL,0.1578385059387662,2.7081041,1.3105208,Kept,None,Kept,False,False,False,103
CD8.c01.Tn.MAL,GYS1,0.963587067938777,0.021514248,0.021286083,Kept,None,Kept,False,False,False,9122
CD8.c01.Tn.MAL,RUVBL2,0.8890214207437851,0.09304157,0.08896424,Kept,None,Kept,False,False,False,4965
CD8.c01.Tn.MAL,LHB,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,CTB-60B18.10,0.9992625671162129,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,CGB7,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,SNRNP70,0.7294891800100162,0.38167632,0.3232975,Kept,None,Kept,False,False,False,1336
CD8.c01.Tn.MAL,LIN7B,0.978838870995883,0.024882045,0.024577528,Kept,None,Kept,False,False,False,8803
CD8.c01.Tn.MAL,C19orf73,0.9950492957928284,0.0017770356,0.0017754586,Kept,None,Kept,False,False,False,13316
CD8.c01.Tn.MAL,PPFIA3,0.9975345980117979,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,TRPM4,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,SLC6A16,0.9984755378935983,0.004773077,0.004761722,Kept,None,Kept,False,False,False,11791
CD8.c01.Tn.MAL,CTC-301O7.4,0.9963224762155064,0.004773077,0.004761722,Kept,None,Kept,False,False,False,11791
CD8.c01.Tn.MAL,CD37,0.30336924713232966,1.629609,0.96683514,Kept,None,Kept,False,False,False,208
CD8.c01.Tn.MAL,TEAD2,0.9994898633071089,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,DKKL1,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,AC010524.2,0.9991405092811573,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,CCDC155,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13346
CD8.c01.Tn.MAL,PTH2,0.9986412411579179,0.0,0.0,Kept,None,Kept,False,False,False,13346
