cluster,gene,gini,local_mean,log_local_mean,Status,Reason,Category,is_labeled,is_signature,is_extra,rank_local_mean
CD8.c16.MAIT.SLC4A10,CNOT8,0.8413369029167465,0.26275843,0.23329856,Kept,None,Kept,False,False,False,2325
CD8.c16.MAIT.SLC4A10,GEMIN5,0.9758677361720502,0.02911261,0.028696887,Kept,None,Kept,False,False,False,8848
CD8.c16.MAIT.SLC4A10,MRPL22,0.8408691855508016,0.18098156,0.16634592,Kept,None,Kept,False,False,False,3378
CD8.c16.MAIT.SLC4A10,KIF4B,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,SGCD,0.9993830934266693,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,TIMD4,0.9898450596252231,0.003804814,0.003797594,Kept,None,Kept,False,False,False,12772
CD8.c16.MAIT.SLC4A10,HAVCR1,0.9977741147452341,0.0043283594,0.004319019,Kept,None,Kept,False,False,False,12279
CD8.c16.MAIT.SLC4A10,HAVCR2,0.8303628297378784,0.06773946,0.065543756,Kept,None,Kept,False,False,False,6599
CD8.c16.MAIT.SLC4A10,MED7,0.9511696135021517,0.04832776,0.047196284,Kept,None,Kept,False,False,False,7574
CD8.c16.MAIT.SLC4A10,ITK,0.6401114500922171,0.59789187,0.46868518,Kept,None,Kept,False,False,False,877
CD8.c16.MAIT.SLC4A10,FAM71B,0.9994182108435437,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,CTB-4E7.1,0.0,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,CTC-248O19.1,0.9979921840282575,0.0,0.0,Kept,None,Kept,False,False,False,13327
CD8.c16.MAIT.SLC4A10,CYFIP2,0.6873491254046873,0.52132607,0.41958237,Kept,None,Kept,False,False,False,1072
CD8.c16.MAIT.SLC4A10,FNDC9,0.9891912439710993,0.012389121,0.012313004,Kept,None,Kept,False,False,False,10492
CD8.c16.MAIT.SLC4A10,CTB-47B11.3,0.9994293695419373,0.0,0.0,Kept,None,Kept,False,False,False,13327
