gene,mean,gini,Status,Reason,Category,local_mean,log_local_mean
LINC00379,0.0,0.0,Filtered,Module_LINC_Noise (Redundant),Uninformative IDs / predicted loci,0.0,0.0
GPC5,0.0011138786,0.9991095123893385,Kept,None,Kept,0.0,0.0
GPC6,0.0,0.0,Kept,None,Kept,0.0,0.0
GPC6-AS1,0.0,0.0,Kept,None,Kept,0.0,0.0
DCT,0.00027568822,0.9994135701032587,Kept,None,Kept,0.0,0.0
TGDS,0.06135681,0.956169507657396,Kept,None,Kept,0.036546882,0.035894882
GPR180,0.056925185,0.9574469808314702,Kept,None,Kept,0.010291887,0.010239286
ABCC4,0.028696503,0.9788114048768267,Kept,None,Kept,0.004307173,0.0042979238
CLDN10,0.001882439,0.9987789936278522,Kept,None,Kept,0.0,0.0
DZIP1,0.00022410307,0.9993301616531868,Kept,None,Kept,0.0,0.0
DNAJC3-AS1,0.019499052,0.9868038287827398,Kept,None,Kept,0.004979515,0.004967158
DNAJC3,0.27364486,0.8203556194820266,Kept,None,Kept,0.15387225,0.14312346
UGGT2,0.0,0.0,Kept,None,Kept,0.0,0.0
MBNL2,0.27261946,0.8335765707295745,Kept,None,Kept,0.1953715,0.178457
RAP2A,0.040683582,0.9702810113257163,Kept,None,Kept,0.014965954,0.014855069
IPO5,0.1153686,0.9181652573373927,Kept,None,Kept,0.09637258,0.09200708
FARP1,0.0042920737,0.9968404669382859,Kept,None,Kept,0.004538225,0.004527958
FARP1-AS1,0.0,0.0,Kept,None,Kept,0.0,0.0
STK24,0.13329582,0.9080249744465291,Kept,None,Kept,0.11050334,0.10481337
STK24-AS1,0.0,0.0,Kept,None,Kept,0.0,0.0
SLC15A1,0.00027955524,0.9994185828979923,Kept,None,Kept,0.0,0.0
DOCK9,0.02877713,0.9801247650631263,Kept,None,Kept,0.020537887,0.020329827
DOCK9-AS2,0.0006294526,0.9994299771754374,Kept,None,Kept,0.0,0.0
UBAC2-AS1,0.010839572,0.9926843588701246,Kept,None,Kept,0.010903638,0.010844622
UBAC2,0.3792984,0.7529418319023617,Kept,None,Kept,0.2632965,0.2337246
GPR18,0.1695384,0.8926515568399056,Kept,None,Kept,0.09422972,0.09005067
